SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_CODE,SUPPLY_TITLE,SUPPLY_DESCRIPTION
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","8""",8,-,-,-,RF,150,133,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","10""",10,-,-,-,RF,150,266,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","12""",12,-,-,-,RF,150,347,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","14""",14,-,-,-,RF,150,451,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","16""",16,-,-,-,RF,150,556,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","18""",18,-,-,-,RF,150,784,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","20""",20,-,-,-,RF,150,835,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,CHS,7,"Swing Check Valve Flanged Ends, API 594, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, Installation: Horizontal or Vertical, RF, Ends as per ASME B16.5, Bolted Cover, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Renewable Seats, API Trim No 8, O-ring: Viton","SWING CHECK VALVE FL, API 594, API 598, A216 GR.WCB, CL 150, INST HORIZ/VERT, RF, B16.5, BOLTED COVER, SPW SS304/GRAPH, RENEWABLE SEATS, TRIM #8","24""",24,-,-,-,RF,150,1580,0,CKV21A0B2B,4.3,VALVULAS ANTI-RETORNO (CHEQUE),
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 150, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 150, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1/2""",0.5,-,-,-,RF,150,2,0,MFV21A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 150, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 150, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","3/4""",0.75,-,-,-,RF,150,2,0,MFV21A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 150, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 150, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1""",1,-,-,-,RF,150,2.4,0,MFV21A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 150, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 150, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","1-1/2""",1.5,-,-,-,RF,150,3.2,0,MFV21A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,
CS2SA1,VL,DBBM,7,"Integral Mono flange Double Block and Bleed Needle Multi-Valve, EEMUA 182, ASTM A105, Class 150, RF / NPTF, Ends as per ASME B16.5 and ASME B1.20.1, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite; AISI 316 Stem, seats & stem tip, Integral Seats, Swivel Needle, Stem: OS & Y/RSRO, T-Handle","INTEGRAL MONO FLANGE DBB NEEDLE MULTI-VALVE, EEMUA 182, A105, CL 150, RF/NPTF, B16.5 AND B1.20.1, BB, SPW SS304/GRAPH, PKG GRAPH; SS316 STEM, SEATS&STEM TIP, S, SWIVEL NEEDLE, STEM OS&Y/RSRO, T-HANDLE","2""",2,-,-,-,RF,150,5.5,0,MFV21A0I2I,4.3,INTEGRAL MONOFLANGE VALVE,
CS2SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","1/2""",0.5,-,-,-,SW,800,1.7,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","3/4""",0.75,-,-,-,SW,800,2,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","1""",1,-,-,-,SW,800,3.5,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Solid Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SOLID WEDGE, STEM OS&Y/RSNRO, HO","1-1/2""",1.5,-,-,-,SW,800,6.2,0,GAV24F0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","2""",2,-,-,-,RF,150,18,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","3""",3,-,-,-,RF,150,34,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","4""",4,-,-,-,RF,150,52,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","6""",6,-,-,-,RF,150,88,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","8""",8,-,-,-,RF,150,144,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","10""",10,-,-,-,RF,150,197,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, HO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, HO","12""",12,-,-,-,RF,150,298,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","14""",14,-,-,-,RF,150,406,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","16""",16,-,-,-,RF,150,524,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","18""",18,-,-,-,RF,150,720,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","20""",20,-,-,-,RF,150,1117,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GAT,7,"Gate Valve Flanged Ends, API 600, Seat Leakage as per API 598, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Flexible Wedge, Stem: OS & Y/RSNRO, GO","GATE VALVE FL, API 600, API 598, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, FLEXIBLE WEDGE, STEM OS&Y/RSNRO, GO","24""",24,-,-,-,RF,150,1466,0,GAV21A0B2B,4.3,VALVULAS DE COMPUERTA,
CS2SA1,VL,GLB,7,"Globe Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Plug Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PLUG DISC, STEM OS&Y/RSRO, HO","1/2""",0.5,-,-,-,SW,800,2,0,GLV24F0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Plug Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PLUG DISC, STEM OS&Y/RSRO, HO","3/4""",0.75,-,-,-,SW,800,2,0,GLV24F0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Plug Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PLUG DISC, STEM OS&Y/RSRO, HO","1""",1,-,-,-,SW,800,3.5,0,GLV24F0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Socket Welding Ends, API 602, Seat Leakage as per API 598, ASTM A105, Class 800, SW Ends, Ends as per ASME B16.11, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Plug Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE SW, API 602, API 598, A105, CL 800, SW, B16.11, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PLUG DISC, STEM OS&Y/RSRO, HO","1-1/2""",1.5,-,-,-,SW,800,9.5,0,GLV24F0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, HO","2""",2,-,-,-,RF,150,27,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, HO","3""",3,-,-,-,RF,150,50,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, HO","4""",4,-,-,-,RF,150,73,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, HO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, HO","6""",6,-,-,-,RF,150,128,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, GO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, GO","8""",8,-,-,-,RF,150,338,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, GO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, GO","10""",10,-,-,-,RF,150,448,0,GLV21A0B2B,4.3,,
CS2SA1,VL,GLB,7,"Globe Valve Flanged Ends, API 623, ASTM A216 Gr.WCB, Class 150, RF, Ends as per ASME B16.5, Bolted Bonnet, A193 Gr.B7/A194 Gr.2H, SPW AISI 304/Graphite, Packing: Graphite, API Trim No 8, Renewable Seats, Swivel Parabolic Disc, Stem: OS & Y/RSRO, GO","GLOBE VALVE FL, API 623, A216 GR.WCB, CL 150, RF, B16.5, BB, SPW SS304/GRAPH, PKG GRAPH, TRIM #8, RENEWABLE SEATS, SWIVEL PARABOLIC DISC, STEM OS&Y/RSRO, GO","12""",12,-,-,-,RF,150,517,0,GLV21A0B2B,4.3,,
