SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_DESCRIPTION,MANUFACTURING_DESCRIPTION,ERECTION_DESCRIPTION,DEMOLITION_DESCRIPTION
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","6""",6,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A105, Sockolet, MSS SP-97, SW Ends, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A105, MSS SP-97, SW, CLASS 3000","8""",8,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","10""",10,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","12""",12,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","14""",14,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","16""",16,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"1""",1,-,SW,3000,0.27,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","18""",18,"1-1/2""",1.5,-,SW,3000,0.47,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","20""",20,"1/2""",0.5,-,SW,3000,0.14,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
CS5SA1,FT,SOL,2,"ASTM A694 Gr. F65, Sockolet, MSS SP-97, SW Ends, Impact Test At 32°F According to Para 423.2.3 of ASME B31.4 For Acceptance Criteria, Branch: 1/2"" - 1 1/2""","SOCKOLET, CS, ASTM A694 Gr. F65, MSS SP-97, IMPACT TEST AT 32°F ACCORDING TO PARA 423.2.3 OF ASME B31.4 FOR ACCEPTANCE CRITERIA, SW, CLASS 3000","20""",20,"3/4""",0.75,-,SW,3000,0.15,0,-,-,"PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2 ""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2 ""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2 "" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)"
