SPEC,TYPE,TYPE_CODE,ORDER,DESCRIPTION,SHORT_DESCRIPTION,FIRST_SIZE,FIRST_SIZE_NUMBER,SECOND_SIZE,SECOND_SIZE_NUMBER,SCH,FACE,RATING,WEIGHT,AREA,TAG,SUPPLY_DESCRIPTION,MANUFACTURING_DESCRIPTION,ERECTION_DESCRIPTION,DEMOLITION_DESCRIPTION,Catalogacion,MATERIAL,DESIGN_CODE,MANUFACTURING
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","3""",3.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 3"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","3""",3.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 3"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","4""",4.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 4"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","4""",4.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 4"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","4""",4.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 4"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","4""",4.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 4"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","6""",6.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 6"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","6""",6.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 6"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","6""",6.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 6"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","6""",6.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 6"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","8""",8.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 8"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","8""",8.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 8"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","8""",8.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 8"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","8""",8.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 8"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","10""",10.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 10"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","10""",10.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 10"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","10""",10.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 10"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","10""",10.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 10"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 6000","12""",12.0,"1/2""",0.5,-,TE,6000,0.0,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 6000# FORGED ASTM A105, 12"" X 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","12""",12.0,"3/4""",0.75,-,TE,3000,0.15,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 12"" X 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","12""",12.0,"1""",1,-,TE,3000,0.27,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 12"" X 1""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,TOL,2.0,"ASTM A105, Threadolet, MSS SP-97, TE Ends, Branch: 1/2"" - 1 1/2""","THREADOLET, CS, ASTM A105, MSS SP-97, TE, CLASS 3000","12""",12.0,"1-1/2""",1.5,-,TE,3000,0.47,0.015,-,"SUMINISTRO DE THREADOLET MSS SP-97 BW X SW 3000# FORGED ASTM A105, 12"" X 1-1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 80","6""",6.0,"2""",2,40x80,BW,-,0.0,0.007,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 6"" X 2"", S-40 X S-80","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 80","8""",8.0,"2""",2,20x80,BW,-,0.0,0.007,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 8"" X 2"", S-20 X S-80","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 30","8""",8.0,"3""",3,20x30,BW,-,0.0,0.013,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 8"" X 3"", S-20 X S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 80","10""",10.0,"2""",2,20x80,BW,-,0.0,0.007,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 10"" X 2"", S-20 X S-80","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 30","10""",10.0,"3""",3,20x30,BW,-,0.0,0.013,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 10"" X 3"", S-20 X S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 30","10""",10.0,"4""",4,20x30,BW,-,0.0,0.019,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 10"" X 4"", S-20 X S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 4""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 80","12""",12.0,"2""",2,20x80,BW,-,0.0,0.007,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 12"" X 2"", S-30 X S-80","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 2"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 30","12""",12.0,"3""",3,20x30,BW,-,0.0,0.013,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 12"" X 3"", S-20 X S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 3"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 3""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 3"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FT,WOL,2.0,"ASTM A105, Weldolet, MSS SP-97, BW Ends Branch: 2"" - 18""","WELDOLET, CS, ASTM A105, MSS SP-97, BW, SCH 30","12""",12.0,"4""",4,20x30,BW,-,0.0,0.019,-,"SUMINISTRO DE WELDOLET MSS SP-97 BW X BW FORGED ASTM A105, 12"" X 4"", S-20 X S-30","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø 4"" ","MONTAJE AÉREO DE TUBERÍA DE Ø 4""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø 4"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FL,BLD,3.0,"ASTM A105, Blind Flange, ASME B16.5, RF","BLIND FLANGE, CS, ASTM A105, ASME B16.5, CLASS 150, RF","1/2""",0.5,-,-,-,RF,150,0.9,0.01,-,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 150 LB RAISED FACE FORGED ASTM A105, 1/2""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",-,,,
CS2SD2,FL,BLD,3.0,"ASTM A105, Blind Flange, ASME B16.5, RF","BLIND FLANGE, CS, ASTM A105, ASME B16.5, CLASS 150, RF","3/4""",0.75,-,-,-,RF,150,0.9,0.01,-,"SUMINISTRO DE BLIND FLANGE ASME B16.5 FLG 150 LB RAISED FACE FORGED ASTM A105, 3/4""","PREFABRICACIÓN EN TALLER DE TUBERÍA DE ACERO AL CARBÓN DE Ø < 2""","MONTAJE AÉREO DE TUBERÍA DE Ø < 2""","DESMANTELAMIENTO CON CORTE EN FRÍO DE TUBERÍAS AÉREAS DE ACERO AL CARBÓN, ACERO AL CARBON GALVANIZADO O ACERO INOXIDABLE Y ACCESORIOS DE Ø MENORES A 2"" (INCLUYE TRANSPORTE Y DISPOSICIÓN FINAL)",3028603.0,ASTM A105,ASME B16.5,-
